County,WeekStartDate,ProbableCases,ConfirmedCases,TotalCases,Age 0-19,Age 20-34,Age 35-49,Age 50-64,Age 65-79,Age 80+,UnknownAge,dtm_updated
Clark County,12/7/2020,0,281,281,45,88,77,49,18,3,1,2021/05/03 12:56:56
Clark County,19/7/2020,0,172,172,34,49,40,32,12,5,0,2021/05/03 12:56:56
Clark County,26/7/2020,3,179,182,31,36,39,36,28,12,0,2021/05/03 12:56:56
Clark County,2/8/2020,6,187,193,27,67,33,40,19,7,0,2021/05/03 12:56:56
Clark County,9/8/2020,3,173,176,21,47,33,45,20,10,0,2021/05/03 12:56:56
Clark County,16/8/2020,4,152,156,20,43,42,35,11,5,0,2021/05/03 12:56:56
Clark County,23/8/2020,7,155,162,21,41,39,33,21,7,0,2021/05/03 12:56:56
Clark County,30/8/2020,6,204,210,31,66,54,32,12,15,0,2021/05/03 12:56:56
Clark County,6/9/2020,10,161,171,20,44,47,28,18,13,1,2021/05/03 12:56:56
Clark County,13/9/2020,8,216,224,35,61,49,39,27,12,1,2021/05/03 12:56:56
Clark County,20/9/2020,8,267,275,63,76,52,52,27,4,1,2021/05/03 12:56:56
Clark County,27/9/2020,5,251,256,33,83,63,46,22,9,0,2021/05/03 12:56:56
Clark County,4/10/2020,12,306,318,35,110,85,49,26,12,1,2021/05/03 12:56:56
Clark County,11/10/2020,5,302,307,44,82,108,52,14,7,0,2021/05/03 12:56:56
Clark County,18/10/2020,9,325,334,39,96,88,70,27,13,1,2021/05/03 12:56:56
Clark County,25/10/2020,12,488,500,71,140,136,96,45,12,0,2021/05/03 12:56:56
Clark County,1/11/2020,20,818,838,117,284,222,127,65,21,2,2021/05/03 12:56:56
Clark County,8/11/2020,23,1018,1041,167,258,285,205,104,21,1,2021/05/03 12:56:56
Clark County,15/11/2020,7,1228,1235,158,347,371,255,80,23,1,2021/05/03 12:56:56
Clark County,22/11/2020,12,1027,1039,166,304,267,211,66,25,0,2021/05/03 12:56:56
Clark County,29/11/2020,26,1118,1144,170,328,338,199,91,18,0,2021/05/03 12:56:56
Clark County,6/12/2020,13,991,1004,162,300,272,194,59,14,3,2021/05/03 12:56:56
Clark County,13/12/2020,14,879,893,132,278,224,167,68,24,0,2021/05/03 12:56:56
Clark County,20/12/2020,18,687,705,115,195,184,112,74,25,0,2021/05/03 12:56:56
Clark County,27/12/2020,22,1141,1163,136,370,329,195,86,42,5,2021/05/03 12:56:56
Clark County,3/1/2021,28,1187,1215,194,360,303,219,106,33,0,2021/05/03 12:56:56
Clark County,10/1/2021,23,829,852,129,242,194,157,86,42,2,2021/05/03 12:56:56
Clark County,17/1/2021,17,703,720,131,195,159,128,72,33,2,2021/05/03 12:56:56
Clark County,24/1/2021,32,609,641,146,154,150,117,58,16,0,2021/05/03 12:56:56
Clark County,31/1/2021,54,410,464,75,125,118,90,37,19,0,2021/05/03 12:56:56
Clark County,7/2/2021,25,254,279,55,80,62,50,19,13,0,2021/05/03 12:56:56
Clark County,14/2/2021,23,252,275,51,68,84,48,18,5,1,2021/05/03 12:56:56
Clark County,21/2/2021,21,222,243,44,62,62,52,17,6,0,2021/05/03 12:56:56
Clark County,28/2/2021,27,206,233,53,57,47,46,25,4,1,2021/05/03 12:56:56
Clark County,7/3/2021,31,257,288,79,79,60,39,17,14,0,2021/05/03 12:56:56
Clark County,14/3/2021,46,234,280,63,75,71,51,16,4,0,2021/05/03 12:56:56
Clark County,21/3/2021,35,284,319,72,88,80,59,17,3,0,2021/05/03 12:56:56
Clark County,28/3/2021,66,300,366,63,104,94,75,23,7,0,2021/05/03 12:56:56
Clark County,4/4/2021,58,380,438,74,158,107,68,20,11,0,2021/05/03 12:56:56
Clark County,11/4/2021,102,465,567,127,168,143,95,26,8,0,2021/05/03 12:56:56
Clark County,18/4/2021,75,591,666,148,226,155,99,37,1,0,2021/05/03 12:56:56
Clark County,25/4/2021,89,539,628,139,194,178,96,18,3,0,2021/05/03 12:56:56
Clark County,2/5/2021,8,6,14,5,4,3,2,0,0,0,2021/05/03 12:56:56
Columbia County,8/3/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Columbia County,14/6/2020,0,7,7,4,1,0,2,0,0,0,2021/05/03 12:56:56
Columbia County,5/7/2020,0,1,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Columbia County,12/7/2020,0,1,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Columbia County,19/7/2020,0,2,2,0,1,0,1,0,0,0,2021/05/03 12:56:56
Columbia County,26/7/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Columbia County,30/8/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Columbia County,18/10/2020,0,2,2,0,0,0,0,2,0,0,2021/05/03 12:56:56
Columbia County,25/10/2020,0,5,5,0,0,1,3,0,1,0,2021/05/03 12:56:56
Columbia County,1/11/2020,0,2,2,1,0,0,1,0,0,0,2021/05/03 12:56:56
Columbia County,8/11/2020,0,3,3,0,0,2,1,0,0,0,2021/05/03 12:56:56
Columbia County,15/11/2020,4,8,12,1,2,2,1,5,1,0,2021/05/03 12:56:56
Columbia County,22/11/2020,4,10,14,0,2,2,1,6,3,0,2021/05/03 12:56:56
Columbia County,29/11/2020,6,10,16,0,7,1,6,1,1,0,2021/05/03 12:56:56
Columbia County,6/12/2020,1,5,6,0,1,2,1,2,0,0,2021/05/03 12:56:56
Columbia County,13/12/2020,2,12,14,4,4,3,1,1,1,0,2021/05/03 12:56:56
Columbia County,20/12/2020,2,2,4,0,1,1,1,1,0,0,2021/05/03 12:56:56
Columbia County,27/12/2020,1,2,3,0,1,0,0,2,0,0,2021/05/03 12:56:56
Columbia County,3/1/2021,2,8,10,0,3,2,2,3,0,0,2021/05/03 12:56:56
Columbia County,10/1/2021,0,2,2,0,1,1,0,0,0,0,2021/05/03 12:56:56
Columbia County,17/1/2021,3,0,3,0,0,1,0,0,2,0,2021/05/03 12:56:56
Columbia County,24/1/2021,2,0,2,0,0,1,1,0,0,0,2021/05/03 12:56:56
Columbia County,31/1/2021,2,0,2,0,0,0,1,0,1,0,2021/05/03 12:56:56
Columbia County,7/2/2021,1,1,2,0,0,0,0,2,0,0,2021/05/03 12:56:56
Columbia County,21/2/2021,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Columbia County,7/3/2021,1,0,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Columbia County,11/4/2021,1,0,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Cowlitz County,8/3/2020,0,2,2,0,0,0,0,2,0,0,2021/05/03 12:56:56
Cowlitz County,15/3/2020,0,5,5,0,0,2,0,3,0,0,2021/05/03 12:56:56
Cowlitz County,22/3/2020,0,10,10,0,3,2,1,3,1,0,2021/05/03 12:56:56
Cowlitz County,29/3/2020,0,4,4,1,1,1,0,1,0,0,2021/05/03 12:56:56
Cowlitz County,5/4/2020,0,5,5,0,1,2,1,1,0,0,2021/05/03 12:56:56
Cowlitz County,12/4/2020,0,7,7,0,1,2,3,1,0,0,2021/05/03 12:56:56
Cowlitz County,19/4/2020,0,7,7,0,1,1,4,1,0,0,2021/05/03 12:56:56
Cowlitz County,26/4/2020,0,21,21,4,7,3,7,0,0,0,2021/05/03 12:56:56
Cowlitz County,3/5/2020,0,7,7,2,1,2,0,2,0,0,2021/05/03 12:56:56
Cowlitz County,10/5/2020,0,1,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Cowlitz County,17/5/2020,0,4,4,0,2,0,2,0,0,0,2021/05/03 12:56:56
Cowlitz County,24/5/2020,0,1,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Cowlitz County,31/5/2020,0,17,17,2,4,5,5,1,0,0,2021/05/03 12:56:56
Cowlitz County,7/6/2020,0,26,26,2,9,9,2,3,1,0,2021/05/03 12:56:56
Cowlitz County,14/6/2020,0,37,37,6,14,7,7,1,1,1,2021/05/03 12:56:56
Cowlitz County,21/6/2020,0,35,35,5,11,8,9,1,1,0,2021/05/03 12:56:56
Cowlitz County,28/6/2020,0,44,44,2,15,15,7,3,2,0,2021/05/03 12:56:56
Cowlitz County,5/7/2020,0,93,93,22,41,18,11,1,0,0,2021/05/03 12:56:56
Cowlitz County,12/7/2020,0,64,64,12,20,16,13,3,0,0,2021/05/03 12:56:56
Cowlitz County,19/7/2020,0,46,46,10,12,18,6,0,0,0,2021/05/03 12:56:56
Cowlitz County,26/7/2020,0,27,27,7,2,5,8,5,0,0,2021/05/03 12:56:56
Cowlitz County,2/8/2020,0,41,41,8,13,7,9,3,1,0,2021/05/03 12:56:56
Cowlitz County,9/8/2020,0,9,9,2,3,3,1,0,0,0,2021/05/03 12:56:56
Cowlitz County,16/8/2020,0,18,18,2,4,7,5,0,0,0,2021/05/03 12:56:56
Cowlitz County,23/8/2020,0,19,19,0,6,8,3,2,0,0,2021/05/03 12:56:56
Cowlitz County,30/8/2020,0,25,25,6,11,4,4,0,0,0,2021/05/03 12:56:56
Cowlitz County,6/9/2020,0,12,12,3,3,2,3,0,1,0,2021/05/03 12:56:56
Cowlitz County,13/9/2020,0,59,59,7,18,10,11,5,8,0,2021/05/03 12:56:56
Cowlitz County,20/9/2020,1,47,48,9,17,11,7,4,0,0,2021/05/03 12:56:56
Cowlitz County,27/9/2020,0,30,30,5,7,12,5,1,0,0,2021/05/03 12:56:56
Cowlitz County,4/10/2020,0,25,25,4,9,3,6,3,0,0,2021/05/03 12:56:56
Cowlitz County,11/10/2020,0,44,44,4,17,11,5,6,1,0,2021/05/03 12:56:56
Cowlitz County,18/10/2020,0,23,23,4,8,3,5,3,0,0,2021/05/03 12:56:56
Cowlitz County,25/10/2020,1,64,65,8,18,13,15,11,0,0,2021/05/03 12:56:56
Cowlitz County,1/11/2020,0,128,128,24,36,28,22,16,2,0,2021/05/03 12:56:56
Cowlitz County,8/11/2020,2,171,173,36,47,40,29,18,3,0,2021/05/03 12:56:56
Cowlitz County,15/11/2020,1,237,238,45,58,68,35,23,9,0,2021/05/03 12:56:56
Cowlitz County,22/11/2020,1,197,198,26,58,44,37,18,10,5,2021/05/03 12:56:56
Cowlitz County,29/11/2020,1,268,269,39,79,63,54,23,11,0,2021/05/03 12:56:56
Cowlitz County,6/12/2020,3,243,246,53,59,65,40,23,6,0,2021/05/03 12:56:56
Cowlitz County,13/12/2020,2,231,233,31,65,56,36,30,15,0,2021/05/03 12:56:56
Cowlitz County,20/12/2020,1,158,159,19,47,37,31,16,9,0,2021/05/03 12:56:56
Cowlitz County,27/12/2020,8,267,275,39,74,57,54,28,23,0,2021/05/03 12:56:56
Cowlitz County,3/1/2021,3,289,292,47,73,66,67,27,12,0,2021/05/03 12:56:56
Cowlitz County,10/1/2021,11,286,297,60,82,62,62,25,6,0,2021/05/03 12:56:56
Cowlitz County,17/1/2021,14,257,271,40,71,68,44,31,16,1,2021/05/03 12:56:56
Cowlitz County,24/1/2021,7,256,263,49,65,63,47,28,11,0,2021/05/03 12:56:56
Cowlitz County,31/1/2021,21,139,160,30,39,33,29,15,14,0,2021/05/03 12:56:56
Cowlitz County,7/2/2021,22,104,126,23,31,24,23,19,6,0,2021/05/03 12:56:56
Cowlitz County,14/2/2021,19,85,104,16,27,23,27,9,2,0,2021/05/03 12:56:56
Cowlitz County,21/2/2021,16,87,103,20,22,24,21,13,3,0,2021/05/03 12:56:56
Cowlitz County,28/2/2021,15,82,97,25,22,19,18,12,1,0,2021/05/03 12:56:56
Cowlitz County,7/3/2021,7,65,72,13,21,9,17,11,1,0,2021/05/03 12:56:56
Cowlitz County,14/3/2021,8,81,89,11,26,18,21,12,1,0,2021/05/03 12:56:56
Cowlitz County,21/3/2021,28,128,156,19,49,36,34,15,3,0,2021/05/03 12:56:56
Cowlitz County,28/3/2021,41,188,229,53,54,64,40,15,3,0,2021/05/03 12:56:56
Cowlitz County,4/4/2021,32,148,180,45,46,35,33,19,2,0,2021/05/03 12:56:56
Cowlitz County,11/4/2021,29,172,201,37,48,43,47,18,8,0,2021/05/03 12:56:56
Cowlitz County,18/4/2021,26,132,158,33,38,42,26,12,7,0,2021/05/03 12:56:56
Cowlitz County,25/4/2021,21,83,104,32,23,26,14,9,0,0,2021/05/03 12:56:56
Douglas County,26/1/2020,0,1,1,0,1,0,0,0,0,0,2021/05/03 12:56:56
Douglas County,15/3/2020,0,2,2,0,0,0,1,0,1,0,2021/05/03 12:56:56
Douglas County,22/3/2020,0,4,4,0,0,0,1,1,1,1,2021/05/03 12:56:56
Douglas County,29/3/2020,0,5,5,0,1,3,0,0,1,0,2021/05/03 12:56:56
Douglas County,5/4/2020,0,9,9,0,1,4,3,0,1,0,2021/05/03 12:56:56
Douglas County,12/4/2020,0,42,42,6,30,6,0,0,0,0,2021/05/03 12:56:56
Douglas County,19/4/2020,0,14,14,0,8,4,0,1,1,0,2021/05/03 12:56:56
Douglas County,26/4/2020,0,10,10,1,1,1,4,2,1,0,2021/05/03 12:56:56
Douglas County,3/5/2020,0,33,33,3,10,11,7,1,1,0,2021/05/03 12:56:56
Douglas County,10/5/2020,0,12,12,1,4,5,1,1,0,0,2021/05/03 12:56:56
Douglas County,17/5/2020,0,30,30,5,4,12,8,1,0,0,2021/05/03 12:56:56
Douglas County,24/5/2020,0,14,14,1,3,3,4,3,0,0,2021/05/03 12:56:56
Douglas County,31/5/2020,0,5,5,0,1,2,2,0,0,0,2021/05/03 12:56:56
Douglas County,7/6/2020,0,8,8,4,0,3,1,0,0,0,2021/05/03 12:56:56
Douglas County,14/6/2020,0,12,12,3,5,2,1,1,0,0,2021/05/03 12:56:56
Douglas County,21/6/2020,0,42,42,8,16,7,10,1,0,0,2021/05/03 12:56:56
Douglas County,28/6/2020,0,71,71,12,26,20,12,0,1,0,2021/05/03 12:56:56
Douglas County,5/7/2020,0,101,101,27,24,26,19,4,1,0,2021/05/03 12:56:56
Douglas County,12/7/2020,1,157,158,35,38,46,32,6,1,0,2021/05/03 12:56:56
Douglas County,19/7/2020,0,137,137,27,42,32,23,12,1,0,2021/05/03 12:56:56
Douglas County,26/7/2020,3,151,154,28,52,35,25,12,2,0,2021/05/03 12:56:56
Douglas County,2/8/2020,2,112,114,32,30,27,18,5,2,0,2021/05/03 12:56:56
Douglas County,9/8/2020,0,74,74,19,22,17,13,2,1,0,2021/05/03 12:56:56
Douglas County,16/8/2020,0,74,74,11,28,23,8,2,2,0,2021/05/03 12:56:56
Douglas County,23/8/2020,23,32,55,5,18,22,7,3,0,0,2021/05/03 12:56:56
Douglas County,30/8/2020,30,11,41,6,11,11,10,2,1,0,2021/05/03 12:56:56
Douglas County,6/9/2020,20,12,32,2,8,14,5,3,0,0,2021/05/03 12:56:56
Douglas County,13/9/2020,15,3,18,7,5,2,2,2,0,0,2021/05/03 12:56:56
Douglas County,20/9/2020,17,12,29,3,8,8,7,2,0,1,2021/05/03 12:56:56
Douglas County,27/9/2020,13,7,20,1,6,6,3,4,0,0,2021/05/03 12:56:56
Douglas County,4/10/2020,21,17,38,10,12,9,3,3,1,0,2021/05/03 12:56:56
Douglas County,11/10/2020,10,12,22,5,6,8,0,3,0,0,2021/05/03 12:56:56
Douglas County,18/10/2020,8,13,21,3,4,9,2,2,1,0,2021/05/03 12:56:56
Douglas County,25/10/2020,20,8,28,5,8,10,3,2,0,0,2021/05/03 12:56:56
Douglas County,1/11/2020,64,21,85,18,19,21,15,8,4,0,2021/05/03 12:56:56
Douglas County,8/11/2020,108,25,133,31,32,27,26,15,2,0,2021/05/03 12:56:56
Douglas County,15/11/2020,137,38,175,29,50,51,30,10,5,0,2021/05/03 12:56:56
Douglas County,22/11/2020,111,50,161,30,42,49,18,18,4,0,2021/05/03 12:56:56
Douglas County,29/11/2020,159,37,196,38,57,50,26,18,7,0,2021/05/03 12:56:56
Douglas County,6/12/2020,119,44,163,25,49,39,29,14,7,0,2021/05/03 12:56:56
Douglas County,13/12/2020,80,32,112,22,31,23,26,9,1,0,2021/05/03 12:56:56
Douglas County,20/12/2020,81,29,110,20,39,17,20,12,2,0,2021/05/03 12:56:56
Douglas County,27/12/2020,120,39,159,38,50,35,19,15,2,0,2021/05/03 12:56:56
Douglas County,3/1/2021,90,39,129,31,29,32,23,12,2,0,2021/05/03 12:56:56
Douglas County,10/1/2021,54,21,75,14,23,13,20,4,1,0,2021/05/03 12:56:56
Douglas County,17/1/2021,35,25,60,16,17,15,9,2,1,0,2021/05/03 12:56:56
Douglas County,24/1/2021,38,12,50,6,20,5,14,2,3,0,2021/05/03 12:56:56
Douglas County,31/1/2021,26,12,38,7,10,10,4,7,0,0,2021/05/03 12:56:56
Douglas County,7/2/2021,29,10,39,10,5,11,10,2,1,0,2021/05/03 12:56:56
Douglas County,14/2/2021,24,5,29,8,9,4,4,4,0,0,2021/05/03 12:56:56
Douglas County,21/2/2021,32,5,37,10,16,5,3,3,0,0,2021/05/03 12:56:56
Douglas County,28/2/2021,25,4,29,6,10,7,4,1,1,0,2021/05/03 12:56:56
Douglas County,7/3/2021,26,9,35,9,11,6,6,2,1,0,2021/05/03 12:56:56
Douglas County,14/3/2021,43,9,52,13,11,13,6,7,2,0,2021/05/03 12:56:56
Douglas County,21/3/2021,42,10,52,11,16,14,9,2,0,0,2021/05/03 12:56:56
Douglas County,28/3/2021,48,11,59,9,20,15,13,2,0,0,2021/05/03 12:56:56
Douglas County,4/4/2021,24,7,31,10,13,4,3,1,0,0,2021/05/03 12:56:56
Douglas County,11/4/2021,20,12,32,8,13,5,3,1,2,0,2021/05/03 12:56:56
Douglas County,18/4/2021,31,15,46,13,12,12,7,2,0,0,2021/05/03 12:56:56
Douglas County,25/4/2021,19,9,28,8,8,4,4,4,0,0,2021/05/03 12:56:56
Ferry County,15/3/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Ferry County,5/7/2020,0,3,3,0,0,2,0,1,0,0,2021/05/03 12:56:56
Ferry County,12/7/2020,0,4,4,0,1,0,3,0,0,0,2021/05/03 12:56:56
Ferry County,19/7/2020,0,3,3,0,2,0,0,1,0,0,2021/05/03 12:56:56
Ferry County,26/7/2020,0,9,9,4,0,3,2,0,0,0,2021/05/03 12:56:56
Ferry County,2/8/2020,0,3,3,2,0,1,0,0,0,0,2021/05/03 12:56:56
Ferry County,16/8/2020,0,1,1,0,1,0,0,0,0,0,2021/05/03 12:56:56
Ferry County,23/8/2020,0,1,1,1,0,0,0,0,0,0,2021/05/03 12:56:56
Ferry County,30/8/2020,0,4,4,0,0,2,0,2,0,0,2021/05/03 12:56:56
Ferry County,20/9/2020,0,1,1,0,1,0,0,0,0,0,2021/05/03 12:56:56
Ferry County,4/10/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Ferry County,11/10/2020,0,2,2,0,0,1,1,0,0,0,2021/05/03 12:56:56
Ferry County,18/10/2020,0,1,1,0,0,0,0,1,0,0,2021/05/03 12:56:56
Ferry County,25/10/2020,0,1,1,1,0,0,0,0,0,0,2021/05/03 12:56:56
Ferry County,1/11/2020,0,2,2,0,0,0,0,0,2,0,2021/05/03 12:56:56
Ferry County,8/11/2020,0,6,6,0,0,1,0,5,0,0,2021/05/03 12:56:56
Ferry County,15/11/2020,2,14,16,5,5,3,1,2,0,0,2021/05/03 12:56:56
Ferry County,22/11/2020,0,28,28,5,5,8,6,4,0,0,2021/05/03 12:56:56
Ferry County,29/11/2020,4,45,49,12,11,11,11,0,2,2,2021/05/03 12:56:56
Ferry County,6/12/2020,0,11,11,2,3,3,2,0,1,0,2021/05/03 12:56:56
Ferry County,13/12/2020,2,14,16,5,1,3,3,3,1,0,2021/05/03 12:56:56
Ferry County,20/12/2020,0,10,10,2,2,2,3,1,0,0,2021/05/03 12:56:56
Ferry County,27/12/2020,1,8,9,0,1,2,2,4,0,0,2021/05/03 12:56:56
Ferry County,3/1/2021,1,10,11,2,1,3,3,2,0,0,2021/05/03 12:56:56
Ferry County,10/1/2021,1,0,1,0,1,0,0,0,0,0,2021/05/03 12:56:56
Ferry County,17/1/2021,0,3,3,0,0,0,2,1,0,0,2021/05/03 12:56:56
Ferry County,24/1/2021,0,2,2,0,0,1,0,1,0,0,2021/05/03 12:56:56
Ferry County,31/1/2021,2,0,2,1,0,0,1,0,0,0,2021/05/03 12:56:56
Ferry County,7/2/2021,1,0,1,1,0,0,0,0,0,0,2021/05/03 12:56:56
Ferry County,14/2/2021,0,2,2,0,0,0,0,2,0,0,2021/05/03 12:56:56
Ferry County,21/2/2021,0,4,4,0,1,2,1,0,0,0,2021/05/03 12:56:56
Ferry County,28/2/2021,0,1,1,1,0,0,0,0,0,0,2021/05/03 12:56:56
Ferry County,7/3/2021,0,3,3,1,0,1,0,1,0,0,2021/05/03 12:56:56
Ferry County,14/3/2021,0,6,6,1,0,4,0,1,0,0,2021/05/03 12:56:56
Ferry County,21/3/2021,0,3,3,0,1,1,1,0,0,0,2021/05/03 12:56:56
Ferry County,28/3/2021,1,1,2,2,0,0,0,0,0,0,2021/05/03 12:56:56
Ferry County,4/4/2021,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Ferry County,11/4/2021,27,11,38,5,5,15,10,2,1,0,2021/05/03 12:56:56
Ferry County,18/4/2021,21,21,42,5,12,10,13,2,0,0,2021/05/03 12:56:56
Ferry County,25/4/2021,7,15,22,6,4,2,5,4,1,0,2021/05/03 12:56:56
Franklin County,8/3/2020,0,2,2,0,1,1,0,0,0,0,2021/05/03 12:56:56
Franklin County,15/3/2020,0,7,7,0,3,1,2,1,0,0,2021/05/03 12:56:56
Franklin County,22/3/2020,0,31,31,0,6,9,12,3,1,0,2021/05/03 12:56:56
Franklin County,29/3/2020,0,39,39,2,7,12,14,2,2,0,2021/05/03 12:56:56
Franklin County,5/4/2020,0,66,66,4,17,18,20,6,1,0,2021/05/03 12:56:56
Franklin County,12/4/2020,0,77,77,2,13,26,21,5,10,0,2021/05/03 12:56:56
Franklin County,19/4/2020,0,118,118,2,31,35,37,11,2,0,2021/05/03 12:56:56
Franklin County,26/4/2020,0,55,55,2,16,18,10,7,2,0,2021/05/03 12:56:56
Franklin County,3/5/2020,0,41,41,2,11,8,10,6,4,0,2021/05/03 12:56:56
Franklin County,10/5/2020,0,50,50,2,17,12,12,5,2,0,2021/05/03 12:56:56
Franklin County,17/5/2020,0,73,73,13,26,23,8,3,0,0,2021/05/03 12:56:56
Franklin County,24/5/2020,0,134,134,19,47,26,33,8,1,0,2021/05/03 12:56:56
Franklin County,31/5/2020,0,198,198,30,52,57,38,19,2,0,2021/05/03 12:56:56
Franklin County,7/6/2020,0,246,246,26,69,84,47,19,1,0,2021/05/03 12:56:56
Franklin County,14/6/2020,0,333,333,41,111,97,66,15,3,0,2021/05/03 12:56:56
Franklin County,21/6/2020,0,379,379,47,105,120,77,24,5,1,2021/05/03 12:56:56
Franklin County,28/6/2020,1,400,401,60,137,108,70,19,7,0,2021/05/03 12:56:56
Franklin County,5/7/2020,0,394,394,61,116,112,77,22,6,0,2021/05/03 12:56:56
Franklin County,12/7/2020,0,315,315,48,110,94,45,15,3,0,2021/05/03 12:56:56
Franklin County,19/7/2020,0,284,284,65,100,58,46,11,4,0,2021/05/03 12:56:56
Franklin County,26/7/2020,0,207,207,46,66,49,38,6,2,0,2021/05/03 12:56:56
Franklin County,2/8/2020,1,192,193,47,61,46,28,8,3,0,2021/05/03 12:56:56
Franklin County,9/8/2020,0,158,158,30,52,42,23,10,1,0,2021/05/03 12:56:56
Franklin County,16/8/2020,2,98,100,25,30,28,14,3,0,0,2021/05/03 12:56:56
Franklin County,23/8/2020,3,95,98,21,33,19,14,9,2,0,2021/05/03 12:56:56
Franklin County,30/8/2020,11,99,110,15,47,21,16,8,2,1,2021/05/03 12:56:56
Franklin County,6/9/2020,0,80,80,15,24,15,16,8,2,0,2021/05/03 12:56:56
Franklin County,13/9/2020,2,71,73,9,30,13,16,3,2,0,2021/05/03 12:56:56
Franklin County,20/9/2020,0,96,96,16,37,22,15,3,3,0,2021/05/03 12:56:56
Franklin County,27/9/2020,0,98,98,24,27,24,20,3,0,0,2021/05/03 12:56:56
Franklin County,4/10/2020,1,143,144,37,44,35,21,7,0,0,2021/05/03 12:56:56
Franklin County,11/10/2020,2,120,122,17,38,34,22,11,0,0,2021/05/03 12:56:56
Franklin County,18/10/2020,1,152,153,34,40,42,25,12,0,0,2021/05/03 12:56:56
Franklin County,25/10/2020,2,175,177,31,49,53,25,15,4,0,2021/05/03 12:56:56
Franklin County,1/11/2020,1,253,254,44,96,71,21,20,2,0,2021/05/03 12:56:56
Franklin County,8/11/2020,18,503,521,103,155,132,89,35,7,0,2021/05/03 12:56:56
Franklin County,15/11/2020,17,604,621,113,183,170,106,40,9,0,2021/05/03 12:56:56
Franklin County,22/11/2020,16,469,485,108,123,128,82,38,6,0,2021/05/03 12:56:56
Franklin County,29/11/2020,25,652,677,151,200,175,96,48,6,1,2021/05/03 12:56:56
Franklin County,6/12/2020,30,541,571,144,159,146,85,25,11,1,2021/05/03 12:56:56
Franklin County,13/12/2020,6,422,428,95,141,111,60,19,2,0,2021/05/03 12:56:56
Franklin County,20/12/2020,12,303,315,69,82,91,52,19,2,0,2021/05/03 12:56:56
Franklin County,27/12/2020,5,407,412,84,134,105,57,28,4,0,2021/05/03 12:56:56
Franklin County,3/1/2021,8,421,429,113,135,103,52,24,2,0,2021/05/03 12:56:56
Franklin County,10/1/2021,5,287,292,82,71,81,41,14,3,0,2021/05/03 12:56:56
Franklin County,17/1/2021,6,253,259,72,71,70,30,12,4,0,2021/05/03 12:56:56
Franklin County,24/1/2021,5,213,218,63,58,54,33,7,3,0,2021/05/03 12:56:56
Franklin County,31/1/2021,10,208,218,77,54,36,34,15,2,0,2021/05/03 12:56:56
Franklin County,7/2/2021,9,164,173,48,46,36,34,7,2,0,2021/05/03 12:56:56
Franklin County,14/2/2021,8,105,113,29,43,28,10,3,0,0,2021/05/03 12:56:56
Franklin County,21/2/2021,7,111,118,40,32,22,20,2,2,0,2021/05/03 12:56:56
Franklin County,28/2/2021,8,113,121,40,33,27,14,6,1,0,2021/05/03 12:56:56
Franklin County,7/3/2021,6,98,104,24,29,27,18,4,2,0,2021/05/03 12:56:56
Franklin County,14/3/2021,11,75,86,26,23,17,17,3,0,0,2021/05/03 12:56:56
Franklin County,21/3/2021,3,83,86,30,15,21,15,3,2,0,2021/05/03 12:56:56
Franklin County,28/3/2021,7,87,94,24,30,25,11,4,0,0,2021/05/03 12:56:56
Franklin County,4/4/2021,6,121,127,34,44,31,13,3,1,1,2021/05/03 12:56:56
Franklin County,11/4/2021,9,142,151,52,47,29,16,6,1,0,2021/05/03 12:56:56
Franklin County,18/4/2021,13,165,178,63,42,45,24,1,2,1,2021/05/03 12:56:56
Franklin County,25/4/2021,8,125,133,30,42,30,24,6,1,0,2021/05/03 12:56:56
Franklin County,2/5/2021,0,1,1,1,0,0,0,0,0,0,2021/05/03 12:56:56
Garfield County,5/7/2020,0,2,2,0,0,1,1,0,0,0,2021/05/03 12:56:56
Garfield County,26/7/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Garfield County,2/8/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Garfield County,30/8/2020,0,5,5,1,3,1,0,0,0,0,2021/05/03 12:56:56
Garfield County,6/9/2020,0,2,2,0,2,0,0,0,0,0,2021/05/03 12:56:56
Garfield County,13/9/2020,0,1,1,0,0,0,1,0,0,0,2021/05/03 12:56:56
Garfield County,27/9/2020,0,1,1,0,0,0,0,0,1,0,2021/05/03 12:56:56
Garfield County,11/10/2020,0,1,1,0,0,1,0,0,0,0,2021/05/03 12:56:56
Garfield County,25/10/2020,1,18,19,0,6,3,3,5,2,0,2021/05/03 12:56:56
